timestamp,actual_demand,pred_demand,pred_low,pred_high,supply,DSR,is_event,multiplier,dynamic_price,smoothed_price,dynamic_demand,dynamic_revenue,static_revenue,revenue_diff,hour,date,week,dsr_zone
2023-11-09 08:00:00,180,181.5067785409213,162.99312138786206,188.8513090674992,77,2.3076923076923075,0,1.6187,16.187,10.95,168.92060246042715,1849.680596941677,1800.0,49.680596941677095,8,2023-11-09,45,4_Strong surge (>2.0)
2023-11-09 09:00:00,299,296.0068510983446,265.52968309773246,301.95315908204964,79,3.7375,0,2.3252,23.252,14.03,235.90156312406745,3309.6989306306664,2990.0,319.6989306306664,9,2023-11-09,45,4_Strong surge (>2.0)
2023-11-09 10:00:00,151,150.0481796174091,150.0481796174091,206.22742011447224,83,1.7976190476190477,0,1.3208,13.208,13.82,120.39856679081396,1663.908193049049,1510.0,153.90819304904903,10,2023-11-09,45,3_Mild surge (1.2-2.0)
2023-11-09 11:00:00,97,97.28920841905304,93.1145217684521,101.41696444733394,96,1.0,0,1.0,10.0,12.87,81.29554585110003,1046.2736751036573,970.0,76.2736751036573,11,2023-11-09,45,2_Balanced (0.8-1.2)
2023-11-09 12:00:00,117,111.61642444407164,105.77220734448017,118.71916542342407,106,1.0934579439252337,0,1.0287,10.287,12.22,101.68011239631814,1242.5309734830078,1170.0,72.53097348300776,12,2023-11-09,45,2_Balanced (0.8-1.2)
2023-11-09 13:00:00,96,95.4039107268024,91.66137474717452,100.50168251150215,107,0.8888888888888888,0,0.9315,9.315,11.49,87.10582791684531,1000.8459627645528,960.0,40.84596276455284,13,2023-11-09,45,2_Balanced (0.8-1.2)
2023-11-09 14:00:00,59,57.71604031672397,57.1395059739592,60.60658162294524,100,0.5841584158415841,0,0.8,8.0,10.62,56.56722183501178,600.743895887825,590.0,10.743895887825033,14,2023-11-09,45,1_Low (DSR<0.8)
2023-11-09 15:00:00,73,71.65712780227459,66.46679223243952,74.0637787579163,108,0.6697247706422018,0,0.8218,8.218,10.02,72.89797342784547,730.4376937470116,730.0,0.4376937470116218,15,2023-11-09,45,1_Low (DSR<0.8)
2023-11-09 16:00:00,127,129.56500484330047,119.3055230244308,143.00684390117647,91,1.3804347826086956,0,1.1578,11.578,10.41,123.47760871955694,1285.401906770588,1270.0,15.401906770588084,16,2023-11-09,45,3_Mild surge (1.2-2.0)
2023-11-09 17:00:00,186,188.49388159138329,181.7436733799194,202.83804583679813,84,2.188235294117648,0,1.5675,15.675,11.73,166.34292569727216,1951.2025184290023,1860.0,91.20251842900234,17,2023-11-09,45,4_Strong surge (>2.0)
2023-11-09 18:00:00,296,296.4576612885349,277.1126070433168,297.45631881231867,66,4.417910447761194,0,2.5,25.0,15.05,222.339262672424,3346.2059032199813,2960.0,386.20590321998134,18,2023-11-09,45,4_Strong surge (>2.0)
2023-11-09 19:00:00,274,274.7996199082085,274.7996199082085,285.3747568362965,67,4.029411764705882,0,2.5,25.0,17.54,184.89699396276228,3243.0932741068505,2740.0,503.09327410685046,19,2023-11-09,45,4_Strong surge (>2.0)
2023-11-09 20:00:00,208,209.544626320792,203.4512381247781,220.57138055797705,63,3.25,0,2.0991,20.991,18.4,135.7346910804523,2497.5183158803225,2080.0,417.51831588032246,20,2023-11-09,45,4_Strong surge (>2.0)
2023-11-09 21:00:00,129,126.47238585745755,119.10015241463309,137.9121661382174,66,1.9253731343283584,0,1.4303,14.303,17.38,87.61023995475831,1522.6659704136994,1290.0,232.66597041369937,21,2023-11-09,45,3_Mild surge (1.2-2.0)
2023-11-09 22:00:00,82,80.59585606262307,75.6926449787673,89.79863676174583,57,1.4137931034482758,0,1.1756,11.756,15.97,59.08815248806852,943.6377952344544,820.0,123.63779523445442,22,2023-11-09,45,3_Mild surge (1.2-2.0)
2023-11-09 23:00:00,52,49.083564282061,44.44122965539227,50.9849226447315,62,0.8253968253968254,0,0.8948,8.948,14.21,40.66188325220261,577.805361013799,520.0,57.80536101379903,23,2023-11-09,45,2_Balanced (0.8-1.2)
2023-11-10 00:00:00,36,35.348439582029066,34.86184635006992,36.73541916057711,64,0.5538461538461539,0,0.8,8.0,12.66,30.521010394584543,386.3959915954403,360.0,26.395991595440307,0,2023-11-10,45,1_Low (DSR<0.8)
2023-11-10 01:00:00,34,33.843241475676365,33.34285997786145,34.1991796758382,60,0.5573770491803278,0,0.8,8.0,11.5,30.83120002115489,354.55880024328127,340.0,14.558800243281269,1,2023-11-10,45,1_Low (DSR<0.8)
2023-11-10 02:00:00,32,32.818567556630626,31.916484696703733,32.85271119639829,52,0.6037735849056604,0,0.8,8.0,10.62,30.68052709695554,325.8271977696678,320.0,5.827197769667805,2,2023-11-10,45,1_Low (DSR<0.8)
2023-11-10 03:00:00,37,36.41182804990374,35.82195518688611,37.04292252519972,61,0.5967741935483871,0,0.8,8.0,9.96,37.10395351277354,369.5553769872245,370.0,-0.4446230127754802,3,2023-11-10,45,1_Low (DSR<0.8)
2023-11-10 04:00:00,41,39.655172691631726,38.209909404374095,39.84395384453651,63,0.640625,0,0.8154,8.154,9.51,42.46757816994405,403.8666683961679,410.0,-6.133331603832119,4,2023-11-10,45,1_Low (DSR<0.8)
2023-11-10 05:00:00,36,36.649796930747456,35.73221514594612,36.84263998216838,57,0.6206896551724138,0,0.8068,8.068,9.15,38.309610363927234,350.5329348299342,360.0,-9.46706517006578,5,2023-11-10,45,1_Low (DSR<0.8)
2023-11-10 06:00:00,39,40.50440774475617,39.27223789639351,41.72258259068989,59,0.65,0,0.8177,8.177,8.91,42.28148325854166,376.7280158336062,390.0,-13.271984166393793,6,2023-11-10,45,1_Low (DSR<0.8)
2023-11-10 07:00:00,105,105.59779729402474,91.06680160352155,108.23432447852691,64,1.6153846153846154,0,1.2761,12.761,9.87,105.96618331066706,1045.8862292762838,1050.0,-4.113770723716243,7,2023-11-10,45,3_Mild surge (1.2-2.0)
2023-11-10 08:00:00,235,236.7165650954652,217.93215989136948,243.1983350039766,66,3.5074626865671643,0,2.2178,22.178,12.95,196.100646020316,2539.503365963092,2350.0,189.50336596309216,8,2023-11-10,45,4_Strong surge (>2.0)
2023-11-10 09:00:00,257,268.7698076900197,252.3808007926509,288.7212434453124,90,2.8241758241758244,0,1.8735,18.735,14.4,199.10372207261503,2867.093597845657,2570.0,297.09359784565686,9,2023-11-10,45,4_Strong surge (>2.0)
2023-11-10 10:00:00,221,212.99837200698948,203.07603841705128,229.73215612841008,91,2.402173913043478,0,1.6693,16.693,14.97,166.62379184193554,2494.358163873775,2210.0,284.3581638737751,10,2023-11-10,45,4_Strong surge (>2.0)
2023-11-10 11:00:00,119,117.50271716943148,109.04219226955534,123.94802048661744,106,1.1121495327102804,0,1.0361,10.361,13.82,94.88363872918453,1311.29188723733,1190.0,121.29188723733,11,2023-11-10,45,2_Balanced (0.8-1.2)
2023-11-10 12:00:00,117,118.73177166920374,110.86843576911428,120.87714175853849,104,1.1142857142857143,0,1.0439,10.439,12.97,97.52767667579774,1264.9339664850968,1170.0,94.93396648509679,12,2023-11-10,45,2_Balanced (0.8-1.2)
2023-11-10 13:00:00,103,102.6312113518142,100.50238930911566,108.76927759007108,98,1.0404040404040404,0,1.008,10.08,12.25,89.3597536054209,1094.6569816664062,1030.0,64.65698166640618,13,2023-11-10,45,2_Balanced (0.8-1.2)
2023-11-10 14:00:00,70,65.49015680574138,63.971322555175,66.39267352052525,99,0.7,0,0.8454,8.454,11.3,64.26035635190529,726.1420267765297,700.0,26.142026776529747,14,2023-11-10,45,1_Low (DSR<0.8)
2023-11-10 15:00:00,81,83.79912363810371,80.62175277804737,88.60296080605197,99,0.81,0,0.8922,8.922,10.71,77.20268225373354,826.8407269374864,810.0,16.84072693748635,15,2023-11-10,45,2_Balanced (0.8-1.2)
2023-11-10 16:00:00,138,139.03838063804247,126.71515727631754,151.6248023087748,97,1.4081632653061225,0,1.172,11.72,10.96,129.42307033955578,1418.4768509215314,1380.0,38.47685092153142,16,2023-11-10,45,3_Mild surge (1.2-2.0)
2023-11-10 17:00:00,218,218.82337539244045,208.3378454849615,230.13831542993844,87,2.477272727272727,0,1.7128,17.128,12.5,186.4745142384632,2330.93142798079,2180.0,150.93142798078998,17,2023-11-10,45,4_Strong surge (>2.0)
2023-11-10 18:00:00,373,367.43830636565855,315.64952335196267,367.43830636565855,83,4.440476190476191,0,2.5,25.0,15.62,272.9808056261854,4263.960183881015,3730.0,533.9601838810149,18,2023-11-10,45,4_Strong surge (>2.0)
2023-11-10 19:00:00,354,334.72617576197405,331.01435031662123,387.0306100539568,68,5.130434782608695,0,2.5,25.0,17.96,234.95723860827383,4219.832005404598,3540.0,679.832005404598,19,2023-11-10,45,4_Strong surge (>2.0)
2023-11-10 20:00:00,259,262.15485665035914,251.96873971019824,275.454588449485,57,4.465517241379311,0,2.5,25.0,19.72,161.01447735046403,3175.2054933511504,2590.0,585.2054933511504,20,2023-11-10,45,4_Strong surge (>2.0)
2023-11-10 21:00:00,150,148.398028964916,139.26299102057774,152.53962272393642,60,2.459016393442623,0,1.7065,17.064999999999998,19.06,95.50040902233006,1820.2377959656108,1500.0,320.23779596561076,21,2023-11-10,45,4_Strong surge (>2.0)
2023-11-10 22:00:00,80,83.61597997136123,77.30573268295183,92.37218557337926,61,1.2903225806451613,0,1.1146,11.146,17.08,54.99820057710834,939.3692658570104,800.0,139.36926585701042,22,2023-11-10,45,3_Mild surge (1.2-2.0)
2023-11-10 23:00:00,45,48.00088801560449,45.91367940554549,49.95957358985864,56,0.7894736842105263,0,0.8837,8.837,15.02,33.84882214450307,508.4093086104361,450.0,58.409308610436085,23,2023-11-10,45,1_Low (DSR<0.8)
2023-11-11 00:00:00,39,39.03659944090854,38.17433987596583,40.42720061764277,49,0.78,0,0.8825,8.825,13.47,31.65973606678265,426.4566448195623,390.0,36.456644819562314,0,2023-11-11,45,1_Low (DSR<0.8)
2023-11-11 01:00:00,34,35.3002667648254,33.86537674504868,36.04927465982836,54,0.6181818181818182,0,0.8018,8.017999999999999,12.11,29.735689748729488,360.0992028571141,340.0,20.099202857114108,1,2023-11-11,45,1_Low (DSR<0.8)
2023-11-11 02:00:00,38,38.18211044302594,35.93403857014641,38.779698201087584,52,0.7169811320754716,0,0.8491,8.491,11.21,35.08000671288796,393.246875251474,380.0,13.246875251474023,2,2023-11-11,45,1_Low (DSR<0.8)
2023-11-11 03:00:00,40,40.82371993198767,38.65418215737913,40.82371993198767,52,0.7547169811320755,0,0.8705,8.705,10.58,38.45209653406294,406.8231813303859,400.0,6.823181330385921,3,2023-11-11,45,1_Low (DSR<0.8)
2023-11-11 04:00:00,43,43.19807285529057,40.93671735334147,44.06685951365154,52,0.8113207547169812,0,0.896,8.96,10.18,42.466357448193534,432.3075188226102,430.0,2.3075188226101773,4,2023-11-11,45,2_Balanced (0.8-1.2)
2023-11-11 05:00:00,41,39.86262438566848,38.96875947253768,41.86741269378979,58,0.6949152542372882,0,0.8384,8.384,9.73,41.79312717919305,406.6471274535484,410.0,-3.3528725464515787,5,2023-11-11,45,1_Low (DSR<0.8)
2023-11-11 06:00:00,57,52.023759202223744,49.71493071583399,59.60935003028074,57,0.9827586206896552,0,1.0,10.0,9.8,57.81181479205172,566.5557849621069,570.0,-3.444215037893059,6,2023-11-11,45,2_Balanced (0.8-1.2)
2023-11-11 07:00:00,126,125.19436812223609,125.19436812223609,130.54639901990402,56,2.210526315789474,0,1.5951,15.951,11.34,115.38288850624812,1308.4419556608536,1260.0,48.44195566085364,7,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 08:00:00,268,264.6551059493085,253.33150394952847,272.9213737129518,66,4.0,0,2.4723,24.723000000000003,14.69,204.7479381253552,3007.747211061468,2680.0,327.7472110614681,8,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 09:00:00,345,351.0339641673591,316.3164841459237,356.54054249891306,79,4.3125,0,2.5,25.0,17.27,235.350138802182,4064.4968971136823,3450.0,614.4968971136823,9,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 10:00:00,248,252.97950142523243,232.20642081254817,264.2695223796224,83,2.952380952380953,0,1.9388,19.388,17.8,165.63712326811012,2948.3407941723603,2480.0,468.34079417236035,10,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 11:00:00,120,125.767492928433,117.86546047657352,139.1749670242359,84,1.411764705882353,0,1.1755,11.755,16.29,85.2778980129609,1389.176958631133,1200.0,189.17695863113295,11,2023-11-11,45,3_Mild surge (1.2-2.0)
2023-11-11 12:00:00,142,142.55827018997758,130.85833954359018,156.09912028282875,81,1.7317073170731707,0,1.3298,13.298000000000002,15.54,104.29719637365416,1620.7784316465857,1420.0,200.77843164658566,12,2023-11-11,45,3_Mild surge (1.2-2.0)
2023-11-11 13:00:00,143,140.529571815336,125.86345144475791,149.1007277312996,84,1.6823529411764706,0,1.3081,13.081,14.93,108.0175125554468,1612.7014624528208,1430.0,182.7014624528208,13,2023-11-11,45,3_Mild surge (1.2-2.0)
2023-11-11 14:00:00,75,72.09360418055851,67.73738965439172,77.4497984324642,84,0.8823529411764706,0,0.9224,9.224,13.5,60.78936760859367,820.6564627160145,750.0,70.65646271601452,14,2023-11-11,45,2_Balanced (0.8-1.2)
2023-11-11 15:00:00,111,106.3988733062779,90.08732259108832,107.56462246253216,86,1.2758620689655171,0,1.1102,11.102,12.9,92.87742828696764,1198.1188249018826,1110.0,88.11882490188259,15,2023-11-11,45,3_Mild surge (1.2-2.0)
2023-11-11 16:00:00,156,156.6723228829082,145.71841995047228,165.57793521437682,89,1.7333333333333334,0,1.3408,13.408,13.03,129.6174601922834,1688.9155063054527,1560.0,128.9155063054527,16,2023-11-11,45,3_Mild surge (1.2-2.0)
2023-11-11 17:00:00,267,266.7939669882135,258.05786698150393,282.58713701112214,72,3.6575342465753424,0,2.2968,22.968000000000004,15.51,196.3735552525208,3045.753841966598,2670.0,375.753841966598,17,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 18:00:00,411,430.690008950857,347.9113410239928,446.6157619314068,64,6.323076923076923,0,2.5,25.0,17.88,273.6431378143528,4892.739304120627,4110.0,782.7393041206269,18,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 19:00:00,392,478.6522443654874,358.3880152321944,478.6522443654874,60,6.426229508196721,0,2.5,25.0,19.66,244.2179647224975,4801.325186444301,3920.0,881.3251864443009,19,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 20:00:00,325,316.68562337269503,301.5540166113079,384.3446901838237,56,5.701754385964913,0,2.5,25.0,21.0,193.34362399558188,4060.2161039072193,3250.0,810.2161039072193,20,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 21:00:00,176,179.92708871046284,178.56642544876615,213.15790652385013,48,3.591836734693877,0,2.2301,22.301,21.33,103.56644499952274,2209.07227183982,1760.0,449.07227183982013,21,2023-11-11,45,4_Strong surge (>2.0)
2023-11-11 22:00:00,88,85.3911705611256,82.90825472096107,95.63517087882364,58,1.4915254237288136,0,1.2182,12.182,19.04,56.06809639325228,1067.5365553275235,880.0,187.5365553275235,22,2023-11-11,45,3_Mild surge (1.2-2.0)
2023-11-11 23:00:00,55,55.3430658663861,50.84143225621471,59.3586861424477,52,1.0377358490566038,0,1.0,10.0,16.78,38.28320773105127,642.3922257270403,550.0,92.39222572704034,23,2023-11-11,45,2_Balanced (0.8-1.2)
2023-11-12 00:00:00,33,38.6381673494874,35.63797304635425,50.166006603681744,51,0.6346153846153846,0,0.8,8.0,14.59,25.332335755943564,369.5987786792166,330.0,39.59877867921659,0,2023-11-12,45,1_Low (DSR<0.8)
2023-11-12 01:00:00,34,34.15205295032503,33.1374622691523,51.97266256546115,48,0.6938775510204082,0,0.8,8.0,12.94,28.3873546543676,367.3323692275167,340.0,27.332369227516722,1,2023-11-12,45,1_Low (DSR<0.8)
2023-11-12 02:00:00,40,39.184474262248685,38.97221772052043,57.41511706062676,55,0.7142857142857143,0,0.8,8.0,11.71,35.81542959693355,419.3986805800919,400.0,19.398680580091877,2,2023-11-12,45,1_Low (DSR<0.8)
2023-11-12 03:00:00,40,47.52247529205304,40.04746451399896,53.492718825212286,52,0.7547169811320755,0,0.8409,8.408999999999999,10.88,37.7068075665684,410.25006632426425,400.0,10.250066324264253,3,2023-11-12,45,1_Low (DSR<0.8)
2023-11-12 04:00:00,38,37.42382162006874,37.34413273467808,57.79085063784925,53,0.7037037037037037,0,0.8,8.0,10.16,37.58010602579348,381.8138772220617,380.0,1.8138772220617057,4,2023-11-12,45,1_Low (DSR<0.8)
2023-11-12 05:00:00,33,35.66722743119254,35.66722743119254,50.865682608328505,50,0.6470588235294118,0,0.8,8.0,9.62,33.907157957555576,326.1868595516846,330.0,-3.81314044831538,5,2023-11-12,45,1_Low (DSR<0.8)
2023-11-12 06:00:00,48,49.9112024189295,47.75994013122414,50.99246642329719,52,0.9056603773584906,0,0.9438,9.438,9.57,49.499735799586944,473.7124716020471,480.0,-6.287528397952883,6,2023-11-12,45,2_Balanced (0.8-1.2)
2023-11-12 07:00:00,94,98.67576870891088,92.30650223220584,103.72212035886142,59,1.5666666666666669,0,1.2613,12.613,10.33,91.8877523669346,949.2004819504344,940.0,9.200481950434437,7,2023-11-12,45,3_Mild surge (1.2-2.0)
2023-11-12 08:00:00,249,243.3085031907349,228.9824743696176,252.01981744771825,68,3.608695652173913,0,2.2718,22.718,13.43,202.556478571624,2720.33350721691,2490.0,230.33350721691022,8,2023-11-12,45,4_Strong surge (>2.0)
2023-11-12 09:00:00,292,292.43358797327204,292.43358797327204,309.6489745604292,72,4.0,0,2.478,24.78,16.27,207.68807662180808,3379.085006636817,2920.0,459.08500663681707,9,2023-11-12,45,4_Strong surge (>2.0)
2023-11-12 10:00:00,209,214.08158155462525,214.08158155462525,243.47284165644328,73,2.824324324324324,0,1.873,18.73,16.89,144.81232670215255,2445.8801979993564,2090.0,355.88019799935637,10,2023-11-12,45,4_Strong surge (>2.0)
2023-11-12 11:00:00,120,116.50364039379237,105.5867354921974,119.92444134776332,100,1.188118811881188,0,1.074,10.74,15.35,88.90074085432845,1364.6263721139417,1200.0,164.62637211394167,11,2023-11-12,45,2_Balanced (0.8-1.2)
2023-11-12 12:00:00,117,119.03879456976529,111.6540516419428,128.8229762787772,80,1.4444444444444444,0,1.196,11.96,14.5,90.204511756859,1307.9654204744554,1170.0,137.9654204744554,12,2023-11-12,45,3_Mild surge (1.2-2.0)
2023-11-12 13:00:00,129,131.48314389070032,120.86737810528292,136.89090766972382,89,1.4333333333333331,0,1.1946,11.946000000000002,13.86,102.6491716547276,1422.7175191345243,1290.0,132.7175191345243,13,2023-11-12,45,3_Mild surge (1.2-2.0)
2023-11-12 14:00:00,63,67.05932831097712,61.3204398133642,76.1880445000585,78,0.7974683544303798,0,0.8693,8.693,12.57,53.679177789867296,674.747264818632,630.0,44.74726481863195,14,2023-11-12,45,1_Low (DSR<0.8)
2023-11-12 15:00:00,78,83.99825091385414,79.67676979600344,92.04644340278378,75,1.0263157894736843,0,1.0,10.0,11.93,68.93603368014425,822.4068818041209,780.0,42.40688180412087,15,2023-11-12,45,2_Balanced (0.8-1.2)
2023-11-12 16:00:00,137,141.1590044342678,133.1924304677069,151.23853977624432,81,1.670731707317073,0,1.3099,13.099,12.22,119.06132819056056,1454.92943048865,1370.0,84.92943048865004,16,2023-11-12,45,3_Mild surge (1.2-2.0)
2023-11-12 17:00:00,268,266.0344735309932,264.046066765352,276.1375955090686,76,3.4805194805194803,0,2.225,22.25,14.73,204.3585776209128,3010.201848356045,2680.0,330.20184835604505,17,2023-11-12,45,4_Strong surge (>2.0)
2023-11-12 18:00:00,337,338.93136582625294,328.5966041137554,346.1308742442704,73,4.554054054054054,0,2.5,25.0,17.3,229.61361107998687,3972.315471683774,3370.0,602.3154716837739,18,2023-11-12,45,4_Strong surge (>2.0)
2023-11-12 19:00:00,315,307.7008539838609,307.7008539838609,340.69047271479974,62,5.0,0,2.5,25.0,19.23,199.30814854353463,3832.695696492172,3150.0,682.6956964921719,19,2023-11-12,45,4_Strong surge (>2.0)
2023-11-12 20:00:00,296,295.626172060043,279.84903191656355,331.51287520579336,52,5.584905660377358,0,2.5,25.0,20.67,178.05467353741565,3680.3901020183816,2960.0,720.3901020183816,20,2023-11-12,45,4_Strong surge (>2.0)
2023-11-12 21:00:00,171,164.92639055784556,158.54936030656788,179.76507402279066,50,3.3529411764705883,0,2.1347,21.347,20.84,102.2745812832652,2131.402273943247,1710.0,421.4022739432471,21,2023-11-12,45,4_Strong surge (>2.0)
2023-11-12 22:00:00,87,85.62324560537063,81.56624444658448,93.61569033796978,58,1.4745762711864407,0,1.2115,12.115,18.66,56.21873964485411,1049.0416817729777,870.0,179.04168177297765,22,2023-11-12,45,3_Mild surge (1.2-2.0)
2023-11-12 23:00:00,58,51.965756734588496,49.03448030386271,57.36996749738848,56,1.0175438596491229,0,1.0,10.0,16.5,40.84973397347924,674.0206105624075,580.0,94.02061056240746,23,2023-11-12,45,2_Balanced (0.8-1.2)
2023-11-13 00:00:00,29,28.52299977873624,28.52299977873624,29.29341825294702,56,0.5087719298245614,0,0.8,8.0,14.38,22.488825659221927,323.3893129796113,290.0,33.389312979611304,0,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 01:00:00,26,25.98244852011089,25.810333605151133,27.30230428882481,60,0.4262295081967213,0,0.8,8.0,12.79,21.8858776402582,279.92037501890235,260.0,19.920375018902348,1,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 02:00:00,25,25.67977001994373,24.59238621718221,26.18780824480832,61,0.4032258064516129,0,0.8,8.0,11.59,22.546628212358403,261.3154209812339,250.0,11.315420981233899,2,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 03:00:00,29,28.72120290530209,28.32294844284645,29.28667261741216,59,0.4833333333333333,0,0.8,8.0,10.69,27.676655262515368,295.86344475628925,290.0,5.863444756289255,3,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 04:00:00,28,27.95444845700526,27.1457548130852,28.2965002547793,63,0.4375,0,0.8,8.0,10.02,27.96086652026949,280.16788253310034,280.0,0.16788253310033951,4,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 05:00:00,29,28.937507585702715,27.88647986137289,29.853243481502183,63,0.453125,0,0.8,8.0,9.52,30.01595281777263,285.7518708251954,290.0,-4.248129174804603,5,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 06:00:00,34,34.198588522817694,34.18731742264207,34.832687882904,59,0.5666666666666667,0,0.8,8.0,9.14,36.20900409777367,330.9502974536514,340.0,-9.049702546348612,6,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 07:00:00,81,80.88412034163338,69.97437181924545,84.93397364524137,68,1.173913043478261,0,1.0572,10.572,9.5,83.96117257602482,797.6311394722358,810.0,-12.368860527764241,7,2023-11-13,46,2_Balanced (0.8-1.2)
2023-11-13 08:00:00,158,152.29665772110735,142.61993512530327,177.43450004232093,85,1.837209302325581,0,1.3703,13.703,10.55,152.18798439843115,1605.5832354034487,1580.0,25.583235403448725,8,2023-11-13,46,3_Mild surge (1.2-2.0)
2023-11-13 09:00:00,224,224.5668299334162,215.98114802626324,234.57051759202804,90,2.4615384615384617,0,1.7094,17.094,12.19,195.00485515911177,2377.1091843895724,2240.0,137.10918438957242,9,2023-11-13,46,4_Strong surge (>2.0)
2023-11-13 10:00:00,189,184.8783960183353,171.1600978686805,194.13259563307489,92,2.032258064516129,0,1.488,14.88,12.86,158.48681076072162,2038.14038638288,1890.0,148.14038638288002,10,2023-11-13,46,4_Strong surge (>2.0)
2023-11-13 11:00:00,84,83.26858210193431,77.67985160569592,93.2302713751649,87,0.9545454545454546,0,1.0,10.0,12.14,73.33751758231723,890.3174634493313,840.0,50.317463449331285,11,2023-11-13,46,2_Balanced (0.8-1.2)
2023-11-13 12:00:00,80,81.43300593102262,80.78367725559117,86.90685009062074,101,0.7843137254901961,0,0.8822,8.822,11.31,73.39494739568632,830.0968550452122,800.0,30.096855045212237,12,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 13:00:00,78,79.24437426420641,76.32062312350939,85.29454551518761,104,0.7428571428571429,0,0.8568,8.568,10.62,74.78378479882913,794.2037945635653,780.0,14.203794563565339,13,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 14:00:00,54,52.45460636043797,49.48753119874572,55.847021336434985,84,0.6352941176470588,0,0.8031,8.031,9.97,54.11368995293172,539.5134888307293,540.0,-0.4865111692706705,14,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 15:00:00,66,61.1349949722269,58.227159396948096,65.91585307895929,98,0.6666666666666666,0,0.8179,8.179,9.52,68.31216848182736,650.3318439469964,660.0,-9.6681560530036,15,2023-11-13,46,1_Low (DSR<0.8)
2023-11-13 16:00:00,119,121.27324477125931,110.67284785530546,124.29384202833342,89,1.3222222222222222,0,1.1417,11.417,9.99,119.0833708687835,1189.642874979147,1190.0,-0.3571250208528909,16,2023-11-13,46,3_Mild surge (1.2-2.0)
2023-11-13 17:00:00,191,190.6310447369277,177.73519811456666,207.91884040803868,84,2.247058823529412,0,1.5852,15.852,11.46,173.62175223018036,1989.7052805578671,1910.0,79.70528055786713,17,2023-11-13,46,4_Strong surge (>2.0)
2023-11-13 18:00:00,271,266.4995912468309,253.1885724313587,276.6599178626699,73,3.6621621621621614,0,2.3004,23.004,14.35,210.4616447763561,3020.1246025407104,2710.0,310.1246025407104,18,2023-11-13,46,4_Strong surge (>2.0)
2023-11-13 19:00:00,244,241.1564371920304,241.1564371920304,264.18199851777894,68,3.536231884057971,0,2.2358,22.358,16.35,172.9527199827891,2827.776971718602,2440.0,387.776971718602,19,2023-11-13,46,4_Strong surge (>2.0)
2023-11-13 20:00:00,204,200.7838578694428,191.5424577716666,216.88921662364672,65,3.090909090909091,0,2.0069,20.069,17.28,139.1071813129376,2403.7720930875616,2040.0,363.77209308756164,20,2023-11-13,46,4_Strong surge (>2.0)
2023-11-13 21:00:00,113,116.35872329268638,111.25978157577649,124.6472208906121,58,1.915254237288136,0,1.4327,14.327000000000002,16.54,79.45177239899493,1314.132315479376,1130.0,184.13231547937608,21,2023-11-13,46,3_Mild surge (1.2-2.0)
2023-11-13 22:00:00,60,58.05156171210594,56.36511693342494,65.12473512775881,64,0.9230769230769232,0,0.9401,9.401,14.76,45.686806303961504,674.3372610464718,600.0,74.33726104647178,22,2023-11-13,46,2_Balanced (0.8-1.2)
2023-11-13 23:00:00,36,37.69060382872415,36.91192366133198,39.59270891255333,57,0.6206896551724138,0,0.8019,8.019,13.07,29.84761192741688,390.10828789133865,360.0,30.108287891338648,23,2023-11-13,46,1_Low (DSR<0.8)
2023-11-14 00:00:00,28,28.330392777551545,27.29589677571052,29.06929533290893,63,0.4375,0,0.8,8.0,11.8,24.93679449296352,294.25417501696955,280.0,14.254175016969555,0,2023-11-14,46,1_Low (DSR<0.8)
2023-11-14 01:00:00,29,29.29918534366668,28.44880685015323,30.35113510293421,60,0.4754098360655737,0,0.8,8.0,10.85,27.39032473274689,297.18502335030377,290.0,7.185023350303766,1,2023-11-14,46,1_Low (DSR<0.8)
2023-11-14 02:00:00,30,29.77417729013628,29.47677889929165,30.279108146152925,61,0.4838709677419355,0,0.8,8.0,10.14,29.70945508109256,301.2538745222785,300.0,1.2538745222785224,2,2023-11-14,46,1_Low (DSR<0.8)
2023-11-14 03:00:00,22,23.26259844693323,22.6553382287946,25.17693520232218,60,0.360655737704918,0,0.8,8.0,9.61,22.62123489747793,217.3900673647629,220.0,-2.609932635237101,3,2023-11-14,46,1_Low (DSR<0.8)
2023-11-14 04:00:00,27,26.969008241166662,26.95982935970476,27.895791151917354,62,0.4285714285714285,0,0.8,8.0,9.21,28.60105301668179,263.4156982836393,270.0,-6.584301716360699,4,2023-11-14,46,1_Low (DSR<0.8)
